Information and diagnostics 
=========================== 
Total iter:                       10000 
Thin:                             1 
Num chains:                       3 
Max Rhat:                         1.03 
Min n.eff:                        0 


Model summary 
============= 
                        mean         sd          2.5%          50%       97.5% Rhat n.eff
mean.R[2, 15]    0.125653058 0.07188065  0.0247996857  0.113413956  0.30016100 1.00  5393
mean.R[3, 15]    0.124439993 0.07699366  0.0209005241  0.109233209  0.31621287 1.00  5033
mean.R[4, 15]    0.070920016 0.04784220  0.0113257822  0.060206927  0.19332005 1.00  4437
mean.R[5, 15]    0.150453061 0.09093337  0.0266708651  0.133636547  0.37371476 1.00  5673
mean.R[6, 15]    0.047110984 0.03671697  0.0054688949  0.037830270  0.14111007 1.00  4821
mean.R[1, 16]    0.106749480 0.05619828  0.0273094656  0.097242465  0.24315685 1.00  5977
mean.R[2, 16]    0.134175871 0.06438538  0.0370066972  0.124944211  0.28427416 1.00  6731
mean.R[3, 16]    0.141217358 0.07899415  0.0311137319  0.126954520  0.33258605 1.00  6171
mean.R[4, 16]    0.081511838 0.05088805  0.0160818835  0.070568260  0.20976448 1.00  4714
mean.R[5, 16]    0.172050971 0.08748752  0.0437336219  0.157593425  0.37674308 1.00  6744
mean.R[6, 16]    0.055528821 0.04089882  0.0079727831  0.045360282  0.16235629 1.00  5774
mean.R[1, 17]    0.115957963 0.10904762  0.0089240195  0.083593047  0.41384306 1.01  2583
mean.R[2, 17]    0.098733067 0.07215909  0.0106250206  0.082210322  0.27894749 1.01  2407
mean.R[3, 17]    0.085249889 0.07103487  0.0062862289  0.066526211  0.26908610 1.00  3060
mean.R[4, 17]    0.048161161 0.04154504  0.0034876816  0.036752572  0.15845327 1.00  2947
mean.R[5, 17]    0.096705657 0.08277123  0.0062143787  0.074125906  0.30930524 1.00  3151
mean.R[6, 17]    0.032292844 0.03642991  0.0012776624  0.020684826  0.13175182 1.00  4106
mean.p[1]        0.889849590 0.15069539  0.4069218013  0.945024590  0.99693226 1.00  3775
mean.p[2]        0.967377855 0.03109910  0.8820885271  0.976790215  0.99834964 1.00  6224
mean.p[3]        0.977463688 0.02024250  0.9239088477  0.983076855  0.99885264 1.00  5212
mean.p[4]        0.983669525 0.01415731  0.9458197406  0.987380107  0.99903197 1.00  4739
mean.p[5]        0.971945695 0.01886554  0.9245666356  0.976081565  0.99596231 1.00  6425
mean.p[6]        0.983877451 0.01362509  0.9483903247  0.987512456  0.99907098 1.00  4238
mean.p[7]        0.981806740 0.01563111  0.9405212664  0.985814685  0.99896706 1.00  5045
mean.p[8]        0.967233914 0.02268674  0.9093909964  0.972139608  0.99546133 1.00  6300
mean.p[9]        0.979163877 0.01813552  0.9311247955  0.984228279  0.99876884 1.00  5198
mean.p[10]       0.970744358 0.01983241  0.9205363847  0.975327210  0.99572558 1.00  7089
mean.p[11]       0.960922875 0.02242032  0.9065174476  0.965104134  0.99190257 1.00  7074
mean.p[12]       0.929469506 0.03163307  0.8552348124  0.934375491  0.97740322 1.00  7273
mean.p[13]       0.901304339 0.03491614  0.8234412933  0.905020260  0.95800597 1.00  6746
mean.p[14]       0.728792245 0.05563259  0.6113767427  0.731148157  0.82902520 1.00  6058
mean.p[15]       0.916680377 0.03400193  0.8381439002  0.921285004  0.96980595 1.00  7050
mean.p[16]       0.955755726 0.02191420  0.9027047692  0.959545046  0.98783882 1.00  7251
mean.p[17]       0.952337306 0.02346542  0.8960724143  0.956050432  0.98644536 1.00  7283
mean.p[18]       0.822756486 0.08336428  0.6603567554  0.822378620  0.97840676 1.01  1179
mean.phi[1, 1]   0.654482521 0.12820907  0.3855989155  0.663235263  0.87523383 1.00  8028
mean.phi[2, 1]   0.759240635 0.09875564  0.5350448777  0.772382370  0.91731363 1.00  6401
mean.phi[3, 1]   0.815931790 0.10408864  0.5629984428  0.836290795  0.96016057 1.00  5622
mean.phi[4, 1]   0.831936892 0.08846146  0.6114959524  0.848468474  0.95474507 1.00  5653
mean.phi[5, 1]   0.676426511 0.13283493  0.3691651621  0.693674345  0.88611179 1.00  5203
mean.phi[6, 1]   0.689861780 0.11947685  0.4392703911  0.697077339  0.89903619 1.00  5279
mean.phi[1, 2]   0.664074069 0.07086037  0.5207433722  0.666022541  0.79514188 1.00  7209
mean.phi[2, 2]   0.799212394 0.07699653  0.6279002073  0.807378774  0.92616155 1.01  5901
mean.phi[3, 2]   0.769945248 0.09552589  0.5476046295  0.783328301  0.91609385 1.00  5393
mean.phi[4, 2]   0.833834949 0.08264834  0.6316000336  0.847485705  0.95247499 1.00  5873
mean.phi[5, 2]   0.676892898 0.12851909  0.3758404251  0.693804756  0.88020676 1.00  5516
mean.phi[6, 2]   0.444217132 0.12903546  0.1922175125  0.446484688  0.68875673 1.00  3723
mean.phi[1, 3]   0.597788488 0.07706971  0.4423314635  0.599630227  0.74156239 1.00  7390
mean.phi[2, 3]   0.808697082 0.05995150  0.6771633929  0.814545978  0.90972210 1.00  6427
mean.phi[3, 3]   0.771170522 0.08610562  0.5722497827  0.782314228  0.90568958 1.00  5993
mean.phi[4, 3]   0.832888301 0.06604935  0.6789680177  0.841489963  0.93605567 1.00  6626
mean.phi[5, 3]   0.722702160 0.11027627  0.4706808905  0.736671447  0.89664434 1.00  6596
mean.phi[6, 3]   0.502394767 0.11843863  0.2642135225  0.506879325  0.72240166 1.00  6963
mean.phi[1, 4]   0.432784362 0.10970067  0.2253926080  0.430863221  0.64942664 1.01  1160
mean.phi[2, 4]   0.663560205 0.08631469  0.4802184269  0.669797771  0.81408616 1.00  7530
mean.phi[3, 4]   0.802453177 0.06405676  0.6642245367  0.808303011  0.90941881 1.00  7899
mean.phi[4, 4]   0.886304548 0.04877379  0.7731535694  0.892732582  0.96119050 1.00  5604
mean.phi[5, 4]   0.745371448 0.10047198  0.5193673345  0.756983369  0.90718074 1.00  6489
mean.phi[6, 4]   0.441123290 0.13291700  0.1810520179  0.441165968  0.69421197 1.00  3720
mean.phi[1, 5]   0.334916258 0.08557798  0.1816037255  0.330061121  0.51476333 1.00  3693
mean.phi[2, 5]   0.765097817 0.12932479  0.4563025956  0.787917372  0.94928317 1.00  4030
mean.phi[3, 5]   0.913660337 0.05795421  0.7676812137  0.926681867  0.98641272 1.00  4840
mean.phi[4, 5]   0.796147853 0.05665848  0.6732614159  0.800245115  0.89394991 1.00  8219
mean.phi[5, 5]   0.715647773 0.13738640  0.4004880851  0.734186926  0.92522123 1.00  5631
mean.phi[6, 5]   0.600734175 0.18267577  0.2221393106  0.616533153  0.90247218 1.00  4230
mean.phi[1, 6]   0.145981890 0.07249049  0.0383480499  0.134585004  0.31689176 1.00  3001
mean.phi[2, 6]   0.779756280 0.09181701  0.5711389356  0.791574620  0.92568633 1.00  6077
mean.phi[3, 6]   0.901028383 0.07508685  0.7040354150  0.920323322  0.98709218 1.00  4044
mean.phi[4, 6]   0.811966882 0.05186851  0.6988198347  0.816128337  0.89992832 1.00  7933
mean.phi[5, 6]   0.590045588 0.16133771  0.2548918183  0.601922251  0.86381340 1.00  2520
mean.phi[6, 6]   0.595976508 0.17195540  0.2432726925  0.606446478  0.88986201 1.00  4462
mean.phi[1, 7]   0.111706321 0.04654362  0.0383453947  0.106223980  0.21776047 1.00  2970
mean.phi[2, 7]   0.780728525 0.13566712  0.4402750993  0.809892488  0.96063460 1.00  3509
mean.phi[3, 7]   0.925960190 0.05379573  0.7865183772  0.939573005  0.98921601 1.00  4710
mean.phi[4, 7]   0.776179238 0.06116341  0.6453939782  0.780766069  0.88287898 1.00  7786
mean.phi[5, 7]   0.792144223 0.10567051  0.5480568489  0.808639457  0.95080882 1.00  5927
mean.phi[6, 7]   0.634408446 0.18240717  0.2483567881  0.652710280  0.92778229 1.00  3908
mean.phi[1, 8]   0.414871466 0.12789620  0.1723411774  0.414476863  0.66601585 1.00  3823
mean.phi[2, 8]   0.723441913 0.11254684  0.4627865847  0.737744374  0.90167661 1.00  6060
mean.phi[3, 8]   0.828203764 0.09067177  0.6075729596  0.845307223  0.95526253 1.00  5822
mean.phi[4, 8]   0.859642248 0.04704122  0.7572149534  0.863961820  0.93860899 1.00  6399
mean.phi[5, 8]   0.782072567 0.08359180  0.5952877550  0.791555006  0.91769580 1.00  6765
mean.phi[6, 8]   0.544738791 0.14249942  0.2569462250  0.551728459  0.80880448 1.00  5744
mean.phi[1, 9]   0.526176262 0.06731644  0.3906261705  0.527277391  0.65475756 1.00  7338
mean.phi[2, 9]   0.737282636 0.11814370  0.4608256471  0.754633762  0.91904917 1.00  5517
mean.phi[3, 9]   0.823136862 0.08921206  0.6032643445  0.838356340  0.95072718 1.00  6299
mean.phi[4, 9]   0.721816022 0.07815503  0.5543720962  0.727975663  0.85380553 1.00  4452
mean.phi[5, 9]   0.783713895 0.07090240  0.6280535258  0.789752938  0.90385316 1.00  7225
mean.phi[6, 9]   0.612240868 0.13277747  0.3375733872  0.618957526  0.84976898 1.00  6227
mean.phi[1, 10]  0.506144263 0.08721361  0.3355478507  0.505923732  0.67763047 1.00  6745
mean.phi[2, 10]  0.775815037 0.06795585  0.6277393797  0.781627429  0.89214473 1.00  7102
mean.phi[3, 10]  0.838320548 0.09231056  0.6051981401  0.856360857  0.96040884 1.00  4621
mean.phi[4, 10]  0.866786320 0.06098298  0.7227149271  0.875338033  0.95899435 1.00  4963
mean.phi[5, 10]  0.820522858 0.06427638  0.6759839295  0.827504836  0.92613463 1.00  6278
mean.phi[6, 10]  0.677428830 0.12038388  0.4234644204  0.684649201  0.88605594 1.00  5135
mean.phi[1, 11]  0.816054812 0.07627274  0.6402080869  0.825224579  0.93605564 1.00  5938
mean.phi[2, 11]  0.702573810 0.09198476  0.5059782454  0.709419043  0.86189502 1.00  7422
mean.phi[3, 11]  0.745835314 0.07596775  0.5826917668  0.750802807  0.87783955 1.00  8567
mean.phi[4, 11]  0.840857985 0.07510814  0.6599949377  0.852907548  0.95043211 1.00  5528
mean.phi[5, 11]  0.740890440 0.08341411  0.5581370640  0.747458703  0.88300104 1.00  8501
mean.phi[6, 11]  0.559532236 0.12344227  0.3097050520  0.562253756  0.78900378 1.00  7319
mean.phi[1, 12]  0.773074569 0.06299462  0.6362454616  0.778159159  0.88105716 1.00  7665
mean.phi[2, 12]  0.648016319 0.10872859  0.4154040996  0.655269291  0.83849209 1.00  5977
mean.phi[3, 12]  0.827586941 0.07570409  0.6540542802  0.837219784  0.94632608 1.00  4827
mean.phi[4, 12]  0.859454474 0.05781983  0.7251802777  0.867156467  0.94957243 1.00  5119
mean.phi[5, 12]  0.709248424 0.10140515  0.4857098687  0.718890472  0.87817752 1.00  7623
mean.phi[6, 12]  0.598767654 0.10775020  0.3794370005  0.602481657  0.79547368 1.00  8291
mean.phi[1, 13]  0.777606546 0.07893367  0.6043903862  0.784552744  0.91004578 1.00  6606
mean.phi[2, 13]  0.739563268 0.07147724  0.5870992620  0.744091282  0.86503110 1.00  7913
mean.phi[3, 13]  0.664193549 0.11910231  0.3986541772  0.677401812  0.85888322 1.00  5184
mean.phi[4, 13]  0.818176760 0.06067697  0.6813926128  0.824750833  0.91696937 1.00  6972
mean.phi[5, 13]  0.749992627 0.10231219  0.5163592049  0.763096358  0.91454375 1.00  6553
mean.phi[6, 13]  0.698048288 0.10350004  0.4773409299  0.705231946  0.87853629 1.00  4378
mean.phi[1, 14]  0.768772265 0.08044822  0.5920546070  0.776560361  0.90412166 1.00  6033
mean.phi[2, 14]  0.754466442 0.08711416  0.5636355011  0.762056856  0.90077580 1.00  6535
mean.phi[3, 14]  0.746305387 0.07754285  0.5769291630  0.752054122  0.87869562 1.00  7368
mean.phi[4, 14]  0.829526624 0.06029213  0.6920440551  0.836347957  0.92695988 1.00  6630
mean.phi[5, 14]  0.748884233 0.10013780  0.5182011005  0.760503667  0.90974407 1.00  6538
mean.phi[6, 14]  0.545808855 0.11656710  0.3104472186  0.549733266  0.76256670 1.00  7374
mean.phi[1, 15]  0.762163471 0.06120029  0.6345029477  0.765264514  0.87136694 1.00  6619
mean.phi[2, 15]  0.785214611 0.08324843  0.5994730421  0.793709763  0.92148465 1.00  5190
mean.phi[3, 15]  0.818247664 0.07398016  0.6497327521  0.828005042  0.93450074 1.00  6862
mean.phi[4, 15]  0.819500647 0.05509817  0.6979059002  0.824735040  0.91129514 1.00  7168
mean.phi[5, 15]  0.745451534 0.11230261  0.4856360880  0.760382344  0.91943990 1.00  6295
mean.phi[6, 15]  0.529851093 0.11588648  0.3004028532  0.531246549  0.74932795 1.00  7428
mean.phi[1, 16]  0.763595765 0.07668660  0.6022749861  0.768799911  0.89874043 1.00  4495
mean.phi[2, 16]  0.654045206 0.07758443  0.4933729780  0.658703762  0.79288965 1.00  6811
mean.phi[3, 16]  0.816462395 0.07698348  0.6354310723  0.827163845  0.93502729 1.00  6932
mean.phi[4, 16]  0.858272301 0.05100276  0.7428414311  0.863440483  0.94066448 1.00  6868
mean.phi[5, 16]  0.666571244 0.10290381  0.4445578850  0.674496740  0.84167495 1.00  6189
mean.phi[6, 16]  0.594669888 0.12589104  0.3357173846  0.599850455  0.82428433 1.00  7040
mean.phi[1, 17]  0.784514326 0.10507684  0.5582184212  0.795797719  0.95353417 1.00  3935
mean.phi[2, 17]  0.688925542 0.11391480  0.4454305304  0.695111660  0.89188249 1.00  3428
mean.phi[3, 17]  0.754930787 0.10574355  0.5246555459  0.765643878  0.92945529 1.00  3951
mean.phi[4, 17]  0.835116297 0.07601119  0.6610734292  0.844330621  0.95289261 1.00  1957
mean.phi[5, 17]  0.712785262 0.11389193  0.4646841721  0.722482265  0.90430591 1.00  3699
mean.phi[6, 17]  0.576686958 0.14651576  0.2768164050  0.582316935  0.84086253 1.00  5944
mu.R[1]          0.090472533 0.03006650  0.0425514025  0.086835121  0.15953843 1.00  2839
mu.R[2]          0.153677387 0.05279938  0.0675526311  0.148504177  0.27409292 1.00  3044
mu.R[3]          0.200190538 0.08061963  0.0736922998  0.189131114  0.38306987 1.00  3988
mu.R[4]          0.113465024 0.04422436  0.0439345765  0.107447688  0.21529328 1.00  2862
mu.R[5]          0.266682471 0.08308059  0.1247700104  0.257880308  0.44394381 1.00  4964
mu.R[6]          0.087275851 0.04631150  0.0211587310  0.079271272  0.19691278 1.00  4272
mu.p             0.939403715 0.02253920  0.8830402359  0.943653117  0.97121587 1.02   463
mu.phi[1]        0.551632875 0.04472791  0.4619590262  0.552436319  0.63630747 1.00  1862
mu.phi[2]        0.755681067 0.04113476  0.6711467038  0.757243908  0.83307536 1.00  2333
mu.phi[3]        0.832147524 0.03772607  0.7508848840  0.834495391  0.89913891 1.00  2656
mu.phi[4]        0.837988793 0.02829334  0.7793327621  0.839097019  0.88890128 1.00  1948
mu.phi[5]        0.739440759 0.04506148  0.6473851888  0.740875216  0.82264991 1.00  3428
mu.phi[6]        0.587729052 0.05633712  0.4729093343  0.588445996  0.69553135 1.00  3830
sigma.R          0.747242589 0.34954972  0.1836426858  0.719629234  1.52295230 1.03   488
sigma.p          1.402815869 0.46256042  0.7325925991  1.324518651  2.52847289 1.00   926
sigma.phi        0.585283778 0.12509454  0.3443690811  0.583147813  0.84282223 1.02   367
vegr[1]          0.077511596 0.66477684 -1.2704042490  0.078747805  1.34004996 1.00  3040
vegr[2]          0.159000000 0.00000000  0.1590000000  0.159000000  0.15900000  NaN     0
vegr[3]          0.195000000 0.00000000  0.1950000000  0.195000000  0.19500000  NaN     0
vegr[4]          0.662000000 0.00000000  0.6620000000  0.662000000  0.66200000  NaN     0
vegr[5]         -1.872000000 0.00000000 -1.8720000000 -1.872000000 -1.87200000  NaN     0
vegr[6]         -1.612000000 0.00000000 -1.6120000000 -1.612000000 -1.61200000  NaN     0
vegr[7]         -1.795000000 0.00000000 -1.7950000000 -1.795000000 -1.79500000  NaN     0
vegr[8]         -0.145000000 0.00000000 -0.1450000000 -0.145000000 -0.14500000  NaN     0
vegr[9]          0.081000000 0.00000000  0.0810000000  0.081000000  0.08100000  NaN     0
vegr[10]        -0.360000000 0.00000000 -0.3600000000 -0.360000000 -0.36000000  NaN     0
vegr[11]         1.085000000 0.00000000  1.0850000000  1.085000000  1.08500000  NaN     0
vegr[12]         1.027000000 0.00000000  1.0270000000  1.027000000  1.02700000  NaN     0
vegr[13]         0.867000000 0.00000000  0.8670000000  0.867000000  0.86700000  NaN     0
vegr[14]         0.765000000 0.00000000  0.7650000000  0.765000000  0.76500000  NaN     0
vegr[15]         0.516000000 0.00000000  0.5160000000  0.516000000  0.51600000  NaN     0
vegr[16]         0.427000000 0.00000000  0.4270000000  0.427000000  0.42700000  NaN     0
vegr[17]         0.860602990 0.63888408 -0.3763352527  0.848683486  2.16301082 1.00  2676
