Information and diagnostics 
=========================== 
Total iter:                       10000 
Thin:                             1 
Num chains:                       3 
Max Rhat:                         1.02 
Min n.eff:                        0 


Model summary 
============= 
                        mean          sd          2.5%          50%        97.5% Rhat n.eff
mean.phi[6, 3]   0.654293703 0.088118925  0.4694224658  0.659025745  0.813726517 1.00  7061
mean.phi[1, 4]   0.641079103 0.101190366  0.4224780477  0.650445276  0.812005210 1.00  3013
mean.phi[2, 4]   0.883407357 0.051706642  0.7588066909  0.891585295  0.959299086 1.00  7067
mean.phi[3, 4]   0.889898608 0.044868412  0.7873996303  0.895579466  0.959846889 1.00  5256
mean.phi[4, 4]   0.892253706 0.041583122  0.7925287893  0.898824894  0.954914855 1.00  6325
mean.phi[5, 4]   0.926670672 0.036476322  0.8385426246  0.933016736  0.978707320 1.00  5482
mean.phi[6, 4]   0.683213424 0.090789851  0.4889284902  0.688683605  0.842269348 1.00  6578
mean.phi[1, 5]   0.528345519 0.108997126  0.3137266460  0.528585436  0.735881077 1.00  6965
mean.phi[2, 5]   0.851551240 0.095047257  0.6138455714  0.872395063  0.973817271 1.00  4737
mean.phi[3, 5]   0.837329353 0.085130851  0.6341267415  0.852058518  0.959841891 1.00  5773
mean.phi[4, 5]   0.922429646 0.031487896  0.8483792927  0.926945510  0.970551648 1.00  7645
mean.phi[5, 5]   0.877275667 0.060596122  0.7346665030  0.885996179  0.968364646 1.00  3143
mean.phi[6, 5]   0.646476211 0.104758908  0.4303423253  0.651754179  0.836724820 1.00  3965
mean.phi[1, 6]   0.545635777 0.151029858  0.2439055378  0.549711707  0.823540329 1.00  4138
mean.phi[2, 6]   0.867450147 0.078254442  0.6735865918  0.882285742  0.972976174 1.00  4990
mean.phi[3, 6]   0.864365734 0.080789418  0.6655458279  0.880590247  0.972746551 1.00  5035
mean.phi[4, 6]   0.951924504 0.021951987  0.9001047758  0.955327196  0.984788811 1.00  4363
mean.phi[5, 6]   0.726436400 0.087003515  0.5358056437  0.733910366  0.871708778 1.00  6151
mean.phi[6, 6]   0.404034598 0.102058412  0.2115991805  0.402096931  0.608191861 1.00  4753
mean.phi[1, 7]   0.438354045 0.114536115  0.2241019910  0.436612176  0.664620567 1.00  5460
mean.phi[2, 7]   0.862333238 0.099829633  0.6048356010  0.887728986  0.980641902 1.00  4071
mean.phi[3, 7]   0.850052415 0.084154933  0.6480118487  0.865980294  0.967113712 1.00  5370
mean.phi[4, 7]   0.928932305 0.028185326  0.8645166615  0.933107826  0.972077721 1.00  8321
mean.phi[5, 7]   0.879818792 0.059150016  0.7419960182  0.888318879  0.968275157 1.00  3594
mean.phi[6, 7]   0.594398899 0.130675705  0.3303561677  0.598306172  0.836480223 1.00  4077
mean.phi[1, 8]   0.641841359 0.111123531  0.3997444046  0.652666665  0.834661067 1.00  6232
mean.phi[2, 8]   0.841115097 0.071169854  0.6690304855  0.853494950  0.943508491 1.00  6073
mean.phi[3, 8]   0.853783176 0.074159126  0.6721159741  0.867026053  0.958213774 1.00  6179
mean.phi[4, 8]   0.906906561 0.031536217  0.8352160284  0.910659909  0.956911946 1.00  7144
mean.phi[5, 8]   0.770527965 0.067249029  0.6213885565  0.776586947  0.882306334 1.00  2653
mean.phi[6, 8]   0.526594686 0.108012848  0.3077980321  0.529845584  0.722640284 1.00  4000
mean.phi[1, 9]   0.710986739 0.061890167  0.5813963854  0.713615875  0.823632898 1.00  8780
mean.phi[2, 9]   0.879610560 0.061708066  0.7249897408  0.890685582  0.964461994 1.00  6022
mean.phi[3, 9]   0.870531289 0.061827719  0.7202593473  0.880607130  0.960842290 1.00  6145
mean.phi[4, 9]   0.853560496 0.053634966  0.7298183509  0.861507843  0.935494733 1.00  2868
mean.phi[5, 9]   0.833481752 0.049983363  0.7215631988  0.839206004  0.914477778 1.00  5437
mean.phi[6, 9]   0.475353127 0.110775184  0.2557493503  0.479129806  0.684263076 1.01  2647
mean.phi[1, 10]  0.705757565 0.083329157  0.5270115355  0.711055074  0.855181900 1.00  6621
mean.phi[2, 10]  0.900349552 0.039878778  0.8076758606  0.905932472  0.961772410 1.00  6418
mean.phi[3, 10]  0.856011868 0.072560192  0.6773669092  0.869610380  0.957429795 1.00  5764
mean.phi[4, 10]  0.924707300 0.035209964  0.8391552636  0.930809659  0.974978101 1.00  6193
mean.phi[5, 10]  0.866923006 0.043273931  0.7690344091  0.872089115  0.936971402 1.00  7521
mean.phi[6, 10]  0.681720858 0.101394421  0.4708570572  0.686033783  0.863503748 1.00  5966
mean.phi[1, 11]  0.851114965 0.057762222  0.7200223702  0.858012295  0.943242146 1.00  5707
mean.phi[2, 11]  0.854500630 0.065548825  0.6963479266  0.865632195  0.949810158 1.00  7229
mean.phi[3, 11]  0.869073404 0.047296164  0.7622721571  0.874667820  0.945640923 1.00  8272
mean.phi[4, 11]  0.930414299 0.035853059  0.8429635373  0.936529383  0.980858876 1.00  5209
mean.phi[5, 11]  0.944451088 0.028450855  0.8758081268  0.949453863  0.984837553 1.00  4200
mean.phi[6, 11]  0.792547761 0.075183727  0.6279939485  0.798927547  0.918938429 1.00  4633
mean.phi[1, 12]  0.699469108 0.076463068  0.5368749121  0.704699510  0.833084060 1.00  4587
mean.phi[2, 12]  0.874698760 0.053835312  0.7481985329  0.883118578  0.956051940 1.00  7607
mean.phi[3, 12]  0.787666127 0.086647498  0.5872811043  0.800884648  0.918902016 1.00  5235
mean.phi[4, 12]  0.913018158 0.034713815  0.8317268497  0.918191400  0.965891356 1.00  6882
mean.phi[5, 12]  0.920329801 0.038927473  0.8279314465  0.926948131  0.975928802 1.00  6345
mean.phi[6, 12]  0.708566047 0.070253307  0.5597558517  0.712273618  0.833582713 1.00  7885
mean.phi[1, 13]  0.755351982 0.064895250  0.6156694094  0.760260565  0.867139728 1.00  7376
mean.phi[2, 13]  0.848346434 0.060388843  0.7069422730  0.856788501  0.941510318 1.00  7738
mean.phi[3, 13]  0.799483098 0.072051976  0.6357018274  0.808610280  0.914029873 1.00  6485
mean.phi[4, 13]  0.926564004 0.030183700  0.8557411806  0.930636557  0.972565189 1.00  6807
mean.phi[5, 13]  0.906009629 0.047927142  0.7875773862  0.915155643  0.971805257 1.00  6121
mean.phi[6, 13]  0.721473428 0.069865280  0.5752879504  0.726040627  0.845727566 1.00  7607
mean.phi[1, 14]  0.793240973 0.063234677  0.6526834845  0.799648677  0.900463965 1.00  7229
mean.phi[2, 14]  0.903635363 0.040773143  0.8082846619  0.909291780  0.966369873 1.00  6869
mean.phi[3, 14]  0.867108389 0.056479650  0.7329673063  0.875559794  0.951864293 1.00  7430
mean.phi[4, 14]  0.931820148 0.028005210  0.8666694772  0.935752057  0.975266111 1.00  6119
mean.phi[5, 14]  0.901963882 0.048977187  0.7807176163  0.910774481  0.969588310 1.00  6339
mean.phi[6, 14]  0.610041659 0.082730117  0.4394288070  0.613694422  0.761241146 1.00  6461
mean.phi[1, 15]  0.794042001 0.055138619  0.6751054441  0.797723008  0.890536046 1.00  7412
mean.phi[2, 15]  0.862305178 0.052696057  0.7408139612  0.869794642  0.943952453 1.00  7449
mean.phi[3, 15]  0.888187393 0.045190019  0.7840496474  0.893292777  0.959775604 1.00  6129
mean.phi[4, 15]  0.927310475 0.027514303  0.8625140069  0.931150028  0.970651858 1.00  7292
mean.phi[5, 15]  0.910273973 0.047006754  0.7943389630  0.918838619  0.974590553 1.00  6125
mean.phi[6, 15]  0.714740427 0.079857254  0.5444839094  0.719942399  0.855053336 1.00  6943
mean.phi[1, 16]  0.864113884 0.052964408  0.7455201111  0.869498798  0.950974209 1.01  2012
mean.phi[2, 16]  0.836863863 0.053058810  0.7154624985  0.843239371  0.922272989 1.00  6667
mean.phi[3, 16]  0.858818024 0.054426915  0.7351730554  0.865626940  0.945432063 1.00  7237
mean.phi[4, 16]  0.935796233 0.025475681  0.8767611979  0.939115211  0.975299974 1.00  6106
mean.phi[5, 16]  0.906304952 0.038738972  0.8139755187  0.911900880  0.965341764 1.00  6865
mean.phi[6, 16]  0.741943588 0.081568041  0.5665049872  0.747522536  0.886543950 1.00  5932
mean.phi[1, 17]  0.741339083 0.101224997  0.5158219943  0.753567303  0.905417490 1.00  6156
mean.phi[2, 17]  0.892713223 0.045449370  0.7869837764  0.899247642  0.962342219 1.00  7935
mean.phi[3, 17]  0.825148846 0.059914329  0.6915508868  0.831882450  0.922489367 1.00  8287
mean.phi[4, 17]  0.903049386 0.034639090  0.8227386597  0.907497911  0.958476725 1.00  7857
mean.phi[5, 17]  0.938376487 0.031015376  0.8641358482  0.943308539  0.984047985 1.00  4161
mean.phi[6, 17]  0.752283564 0.084226647  0.5720541942  0.758615769  0.898029923 1.00  6081
mu.R[1]          0.022731152 0.016723674  0.0024313880  0.018928141  0.064845501 1.00  3450
mu.R[2]          0.139636911 0.059957114  0.0455741597  0.132696008  0.273627217 1.00  4271
mu.R[3]          0.100927870 0.050554929  0.0268638987  0.092959784  0.218805993 1.00  4622
mu.R[4]          0.145797531 0.049822484  0.0615696359  0.141509936  0.254249910 1.00  5382
mu.R[5]          0.270878094 0.067498900  0.1469292404  0.268653296  0.413449181 1.00  5738
mu.R[6]          0.107603501 0.033474292  0.0518718914  0.104708949  0.180876138 1.00  5660
mu.p             0.991422726 0.002565619  0.9858346642  0.991679070  0.995641534 1.00  5019
mu.phi[1]        0.699683534 0.040139329  0.6159002290  0.701793955  0.774148585 1.00  2231
mu.phi[2]        0.881476517 0.026931414  0.8231639630  0.882979964  0.928232208 1.01  2823
mu.phi[3]        0.857067269 0.030330179  0.7925566089  0.858928563  0.910704590 1.00  2975
mu.phi[4]        0.926279092 0.014390950  0.8951698938  0.927101119  0.951871266 1.00  2625
mu.phi[5]        0.894015472 0.021813320  0.8479200146  0.895260659  0.932632899 1.00  2564
mu.phi[6]        0.656125481 0.040093690  0.5750325897  0.657371491  0.731571976 1.00  2489
sigma.R          0.119532824 0.114053829  0.0120972846  0.083523814  0.447582503 1.01    97
sigma.p          0.105881648 0.084603778  0.0114693568  0.081515365  0.339593475 1.02   119
sigma.phi        0.542439143 0.116311675  0.3178590775  0.540321867  0.775252861 1.02   354
vegr[1]          0.944456591 0.928889257 -0.8856109570  0.967477185  2.764607879 1.00  3640
vegr[2]          0.159000000 0.000000000  0.1590000000  0.159000000  0.159000000  NaN     0
vegr[3]          0.195000000 0.000000000  0.1950000000  0.195000000  0.195000000  NaN     0
vegr[4]          0.662000000 0.000000000  0.6620000000  0.662000000  0.662000000  NaN     0
vegr[5]         -1.872000000 0.000000000 -1.8720000000 -1.872000000 -1.872000000  NaN     0
vegr[6]         -1.612000000 0.000000000 -1.6120000000 -1.612000000 -1.612000000  NaN     0
vegr[7]         -1.795000000 0.000000000 -1.7950000000 -1.795000000 -1.795000000  NaN     0
vegr[8]         -0.145000000 0.000000000 -0.1450000000 -0.145000000 -0.145000000  NaN     0
vegr[9]          0.081000000 0.000000000  0.0810000000  0.081000000  0.081000000  NaN     0
vegr[10]        -0.360000000 0.000000000 -0.3600000000 -0.360000000 -0.360000000  NaN     0
vegr[11]         1.085000000 0.000000000  1.0850000000  1.085000000  1.085000000  NaN     0
vegr[12]         1.027000000 0.000000000  1.0270000000  1.027000000  1.027000000  NaN     0
vegr[13]         0.867000000 0.000000000  0.8670000000  0.867000000  0.867000000  NaN     0
vegr[14]         0.765000000 0.000000000  0.7650000000  0.765000000  0.765000000  NaN     0
vegr[15]         0.516000000 0.000000000  0.5160000000  0.516000000  0.516000000  NaN     0
vegr[16]         0.427000000 0.000000000  0.4270000000  0.427000000  0.427000000  NaN     0
vegr[17]         0.642140334 0.724312914 -0.7535275710  0.632366057  2.080461294 1.00  3329
